orderid,brand_name,product_name,sales_ammount,sales_date
0031238,Nokia,Nk400,7720.46,2020-03-02
0031239,Samsung,galaxy10,56587.37,2018-11-16
0031240,Apple,laptop256,57444.67,2020-01-25
0031241,Nokia,Nk500,2461.92,2019-05-11
0031242,Apple,IpadMini,51218.27,2018-12-02
0031243,Nokia,Nk400,18290.38,2019-05-21
0031244,Nokia,Nk320,20236.97,2018-11-21
0031245,Samsung,galaxy11,4154.96,2019-06-18
0031246,Nokia,Nk320,65917.75,2019-01-23
0031247,Samsung,galaxy12,41150.85,2019-03-12
0031248,Nokia,Nk500,63401.73,2019-11-09
0031249,Apple,IpadMax,7238.89,2018-06-15
0031250,Samsung,galaxy10,60040.49,2020-03-04
0031251,Apple,iphoneSE,13924.41,2018-09-23
0031252,Samsung,galaxy13,42607.13,2020-01-12
0031253,Nokia,Nk400,34227.98,2019-05-15
0031254,Apple,Macbook512,82862.09,2020-02-06
0031255,Samsung,galaxy10,16119.16,2019-08-31
0031256,Apple,iphoneSE,75344.77,2019-01-19
0031257,Nokia,Nk400,67379.28,2018-10-06
0031258,Nokia,Nk500,37643.58,2019-09-11
0031259,Apple,IpadMax,38417.23,2018-05-11
0031260,Nokia,Nk400,46044.03,2019-09-15
0031261,Samsung,galaxy13,69792.37,2019-09-29
0031262,Nokia,Nk400,3622.1,2020-04-22
0031263,Samsung,galaxy13,6374.83,2019-01-19
0031264,Apple,IpadMini,54149.26,2018-09-25
0031265,Nokia,Nk400,231.46,2019-12-18
0031266,Nokia,Nk500,89222.48,2018-08-10
0031267,Apple,iphoneSE,85854.64,2020-04-19
0031268,Samsung,galaxy13,56809.85,2019-12-26
0031269,Apple,laptop256,76946.61,2019-09-15
0031270,Apple,IpadMax,89329.67,2018-10-14
0031271,Apple,iphone13,77737.31,2020-03-13
0031272,Samsung,galaxy13,11343.79,2019-03-19
0031273,Samsung,galaxy12,71422.26,2018-11-11
0031274,Apple,iphon11,51368.04,2019-12-30
0031275,Apple,IpadMax,97123.21,2019-07-17
0031276,Samsung,galaxy11,26327.81,2019-10-19
0031277,Nokia,Nk320,62002.17,2019-01-04
0031278,Samsung,galaxy12,94101.39,2019-09-15
0031279,Apple,iphone12,52897.76,2019-05-19
0031280,Nokia,Nk500,84462.17,2019-02-17
0031281,Samsung,galaxy13,3718.26,2019-08-13
0031282,Apple,IpadMax,95386.58,2019-12-12
0031283,Apple,IpadMini,48060.36,2020-01-20
0031284,Apple,Macbook512,18539.84,2019-10-23
0031285,Apple,iphoneSE,32574.98,2019-05-10
0031286,Nokia,Nk500,18341.8,2018-06-12
0031287,Samsung,galaxy11,98760.22,2019-09-17
0031288,Nokia,Nk500,52724.12,2019-04-26
0031289,Samsung,galaxy10,1199.31,2018-06-06
0031290,Nokia,Nk500,75278.83,2018-05-21
0031291,Apple,iphone13,5134.97,2019-12-05
0031292,Apple,IpadMini,33429.58,2018-09-13
0031293,Samsung,watch340,37145.6,2018-12-30
0031294,Apple,iphone13,6662.69,2019-05-24
0031295,Apple,laptop256,87498.61,2019-01-24
0031296,Samsung,watch340,26687.96,2019-07-19
0031297,Nokia,Nk320,12022.22,2019-10-20
0031298,Apple,iphoneSE,23035.72,2019-09-18
0031299,Nokia,Nk400,70924.36,2019-11-07
0031300,Apple,iphone13,945.95,2019-05-05
0031301,Nokia,Nk320,75846.29,2018-08-15
0031302,Samsung,watch340,98104.29,2019-09-21
0031303,Samsung,watch340,33769.4,2019-10-18
0031304,Apple,iphone13,25410.58,2018-06-10
0031305,Nokia,Nk400,37907.66,2018-05-20
0031306,Samsung,galaxy11,80189.75,2020-03-18
0031307,Apple,iphone12,87682.19,2018-10-23
0031308,Nokia,Nk320,91983.89,2019-01-12
0031309,Apple,Macbook512,48413.82,2020-03-03
0031310,Nokia,Nk400,84885.56,2018-08-02
0031311,Nokia,Nk400,47291.09,2019-10-31
0031312,Apple,iphoneSE,435.99,2019-08-05
0031313,Samsung,galaxy10,49215.31,2018-10-22
0031314,Nokia,Nk500,14447.99,2019-10-25
0031315,Samsung,galaxy11,191.52,2020-03-31
0031316,Samsung,galaxy10,56762.81,2019-06-14
0031317,Apple,IpadMini,55598.34,2020-03-04
0031318,Samsung,galaxy10,4798.55,2018-10-16
0031319,Nokia,Nk500,80684.63,2018-06-24
0031320,Nokia,Nk500,47391.56,2018-12-26
0031321,Apple,IpadMax,85418.37,2019-11-06
0031322,Apple,Macbook512,61674.12,2019-05-31
0031323,Nokia,Nk500,97699.2,2019-07-14
0031324,Nokia,Nk500,14752.61,2019-02-14
0031325,Samsung,watch320,81956.57,2019-02-04
0031326,Nokia,Nk400,28340.16,2019-05-15
0031327,Nokia,Nk320,81993.12,2019-06-29
0031328,Apple,IpadMini,75640.96,2018-11-26
0031329,Samsung,watch340,84449.25,2019-12-09
0031330,Samsung,watch320,13206.55,2019-07-26
0031331,Samsung,galaxy12,97251.49,2018-08-07
0031332,Nokia,Nk320,23311.7,2019-03-07
0031333,Samsung,galaxy12,1092.9,2019-12-20
0031334,Nokia,Nk500,96649.4,2018-05-02
0031335,Nokia,Nk400,10928.63,2018-10-17
0031336,Samsung,watch340,5137.97,2019-12-06
0031337,Samsung,galaxy10,45364.24,2019-10-31
0031338,Samsung,galaxy12,30641.49,2018-12-26
0031339,Apple,laptop256,20644.21,2018-12-13
0031340,Apple,IpadMax,60214.46,2019-02-08
0031341,Nokia,Nk400,26422.23,2018-12-10
0031342,Samsung,galaxy10,56474.87,2020-04-26
0031343,Samsung,galaxy10,31938.11,2019-01-25
0031344,Samsung,galaxy10,43351.19,2018-06-07
0031345,Apple,IpadMax,4859.19,2019-12-17
0031346,Apple,laptop256,15519.8,2018-07-12
0031347,Apple,iphone13,37484.95,2020-04-15
0031348,Samsung,galaxy10,47126.38,2020-03-02
0031349,Apple,iphone13,63490.11,2018-10-12
0031350,Nokia,Nk320,7568.32,2018-12-27
0031351,Apple,iphon11,65306.02,2018-05-09
0031352,Apple,iphoneSE,36680.05,2018-07-10
0031353,Nokia,Nk500,21232.28,2018-11-02
0031354,Nokia,Nk400,44582.63,2018-06-06
0031355,Nokia,Nk320,5700.79,2019-03-06
0031356,Samsung,galaxy10,73471.59,2018-07-02
0031357,Nokia,Nk500,67402.81,2020-03-28
0031358,Samsung,watch340,58253.36,2019-02-27
0031359,Apple,IpadMini,1810.57,2019-10-28
0031360,Nokia,Nk320,18765.85,2019-11-28
0031361,Samsung,watch320,86409.55,2019-05-07
0031362,Nokia,Nk400,47365.78,2020-03-01
0031363,Apple,iphoneSE,87913.48,2018-12-28
0031364,Nokia,Nk400,92693.43,2019-03-15
0031365,Nokia,Nk320,91786.48,2018-11-11
0031366,Samsung,galaxy10,65873.41,2019-10-17
0031367,Samsung,galaxy12,26945.52,2018-07-13
0031368,Samsung,watch320,24228.04,2019-06-16
0031369,Samsung,watch320,11054.29,2019-11-24
0031370,Nokia,Nk500,51501.94,2018-06-26
0031371,Apple,IpadMini,83507.6,2019-03-17
0031372,Samsung,galaxy11,46190.6,2018-08-12
0031373,Apple,IpadMax,84713.8,2019-11-22
0031374,Apple,Macbook512,44815.27,2019-03-13
0031375,Apple,iphoneSE,3936.05,2018-11-24
0031376,Samsung,watch340,22603.54,2018-08-08
0031377,Nokia,Nk320,94542.44,2019-03-18
0031378,Nokia,Nk320,70945.66,2018-05-06
0031379,Nokia,Nk500,22590.36,2018-09-05
0031380,Samsung,galaxy10,88274.95,2019-02-04
0031381,Samsung,galaxy10,80699.93,2019-03-28
0031382,Nokia,Nk500,31532.87,2019-11-03
0031383,Apple,iphone13,10439.25,2019-09-09
0031384,Samsung,galaxy13,86515.68,2019-05-18
0031385,Apple,Macbook512,93572.25,2019-07-22
0031386,Nokia,Nk500,7528.23,2019-05-11
0031387,Samsung,galaxy12,79406.39,2019-11-06
0031388,Nokia,Nk400,8013.21,2019-01-17
0031389,Samsung,galaxy12,2857.91,2019-01-21
0031390,Nokia,Nk400,2330.73,2018-07-21
0031391,Nokia,Nk400,45997.19,2019-07-23
0031392,Apple,iphone13,92380.59,2018-12-18
0031393,Nokia,Nk400,24844.68,2019-12-21
0031394,Nokia,Nk320,12889.11,2018-05-27
0031395,Apple,iphoneSE,60167.94,2019-12-29
0031396,Apple,IpadMini,17543.21,2018-10-18
0031397,Samsung,watch340,60851.48,2019-11-19
0031398,Samsung,galaxy12,13661.84,2019-11-29
0031399,Nokia,Nk400,12572.14,2018-09-23
0031400,Samsung,galaxy10,15372.71,2018-08-25
0031401,Samsung,galaxy11,20840.16,2020-01-11
0031402,Nokia,Nk320,60039.15,2019-04-03
0031403,Apple,iphone12,26733.34,2020-03-31
0031404,Samsung,watch340,77004.48,2018-12-12
0031405,Apple,iphoneSE,11550.29,2018-11-10
0031406,Nokia,Nk400,16563.92,2018-10-17
0031407,Nokia,Nk400,70544.62,2019-01-11
0031408,Apple,Macbook512,91549.7,2019-11-18
0031409,Nokia,Nk400,93793.21,2020-03-08
0031410,Nokia,Nk320,18562.97,2019-08-31
0031411,Samsung,galaxy10,13872.09,2018-09-11
0031412,Samsung,galaxy12,26463.6,2019-07-03
0031413,Samsung,watch340,59109.85,2018-10-11
0031414,Nokia,Nk400,64673.14,2020-04-22
0031415,Samsung,galaxy13,32023.76,2019-11-18
0031416,Apple,laptop256,49475.79,2018-11-01
0031417,Samsung,galaxy12,27020.41,2018-08-22
0031418,Nokia,Nk320,32632.93,2019-03-30
0031419,Apple,iphoneSE,18823.23,2020-02-24
0031420,Apple,iphone13,90704.17,2018-10-18
0031421,Nokia,Nk500,23148.99,2020-03-14
0031422,Apple,laptop256,81378.06,2018-06-07
0031423,Samsung,watch340,58421.18,2020-03-12
0031424,Apple,iphone13,78894.1,2019-10-16
0031425,Nokia,Nk500,16383.56,2019-01-03
0031426,Samsung,galaxy10,27847.47,2020-01-02
0031427,Apple,laptop256,63362.88,2019-05-20
0031428,Nokia,Nk500,37601.14,2018-09-29
0031429,Apple,iphone13,23404.3,2018-09-14
0031430,Samsung,watch320,82105.08,2019-09-20
0031431,Samsung,galaxy12,34729.03,2019-03-23
0031432,Apple,iphon11,41127.41,2020-01-12
0031433,Samsung,watch320,47877.27,2018-10-06
0031434,Nokia,Nk500,86226.78,2018-11-21
0031435,Nokia,Nk400,18794.07,2020-01-25
0031436,Apple,laptop256,59412.94,2020-02-18
0031437,Samsung,watch340,31750.22,2019-11-02
0031438,Apple,Macbook512,34553.15,2018-06-07
0031439,Samsung,galaxy11,98312.35,2018-06-04
0031440,Nokia,Nk500,6685.77,2019-03-20
0031441,Apple,iphone12,8830.09,2020-02-18
0031442,Apple,iphone12,71915.24,2020-04-06
0031443,Samsung,galaxy13,37555.99,2018-06-18
0031444,Apple,IpadMax,13265.79,2019-02-02
0031445,Nokia,Nk320,9214.73,2020-02-23
0031446,Nokia,Nk320,92484.82,2019-09-27
0031447,Nokia,Nk400,17582.71,2020-03-23
0031448,Apple,Macbook512,83048.36,2018-05-22
0031449,Nokia,Nk400,35594.58,2019-08-07
0031450,Apple,iphone12,58591.16,2018-11-26
0031451,Samsung,watch340,27652.96,2018-09-25
0031452,Apple,IpadMax,31892.25,2018-07-26
0031453,Nokia,Nk400,14160.21,2019-02-11
0031454,Samsung,watch320,67768.22,2020-04-13
0031455,Samsung,galaxy10,6595.35,2020-04-25
0031456,Apple,laptop256,65598.34,2019-09-08
0031457,Nokia,Nk400,80392.23,2018-06-08
0031458,Apple,IpadMax,73769.19,2019-05-23
0031459,Apple,IpadMax,83934.11,2018-08-20
0031460,Samsung,galaxy13,61436.13,2020-02-04
0031461,Apple,laptop256,51167.49,2019-12-19
0031462,Nokia,Nk500,37956.61,2019-05-21
0031463,Nokia,Nk400,60031.86,2018-07-26
0031464,Nokia,Nk320,41425.68,2018-11-26
0031465,Samsung,galaxy13,54958.37,2018-06-17
0031466,Apple,iphone13,41971.97,2018-11-05
0031467,Nokia,Nk400,2887.54,2020-01-17
0031468,Apple,iphon11,44562.31,2019-10-18
0031469,Apple,iphoneSE,99226.56,2018-11-13
0031470,Nokia,Nk320,32482.78,2018-12-15
0031471,Nokia,Nk500,85211.09,2020-04-01
0031472,Nokia,Nk320,70624.06,2018-12-13
0031473,Apple,iphone13,42341.63,2019-04-25
0031474,Apple,Macbook512,60550.07,2020-04-27
0031475,Apple,iphone12,21082.84,2019-11-07
0031476,Apple,IpadMax,75453.21,2019-09-29
0031477,Samsung,galaxy10,48480.78,2019-10-03
0031478,Apple,IpadMini,81305.26,2019-08-29
0031479,Apple,iphone12,6906.07,2019-12-11
0031480,Nokia,Nk500,63394.48,2020-03-09
0031481,Apple,Macbook512,65409.03,2019-05-08
0031482,Apple,iphone12,39213.87,2019-12-14
0031483,Samsung,watch340,35333.91,2019-07-09
0031484,Samsung,galaxy10,97032.5,2020-01-26
0031485,Nokia,Nk400,37343.0,2019-09-13
0031486,Nokia,Nk400,90852.02,2018-07-09
0031487,Samsung,galaxy13,35828.44,2018-05-03
0031488,Samsung,galaxy13,78303.55,2018-12-17
0031489,Nokia,Nk500,62784.62,2019-06-02
0031490,Nokia,Nk320,61421.64,2019-09-05
0031491,Nokia,Nk500,65465.57,2020-04-02
0031492,Samsung,galaxy13,75660.41,2019-06-11
0031493,Apple,laptop256,66357.78,2018-05-17
0031494,Apple,iphoneSE,50292.68,2018-07-19
0031495,Nokia,Nk400,94282.24,2018-11-02
0031496,Samsung,galaxy11,16036.16,2019-01-28
0031497,Samsung,galaxy10,88824.62,2018-11-03
0031498,Samsung,galaxy12,29208.75,2020-01-18
0031499,Nokia,Nk500,32252.59,2019-12-21
0031500,Samsung,galaxy13,58414.48,2018-06-02
0031501,Nokia,Nk400,44276.81,2018-08-15
0031502,Apple,IpadMax,33452.28,2019-10-30
0031503,Nokia,Nk320,52547.32,2020-02-09
0031504,Apple,iphone12,17775.81,2018-08-19
0031505,Nokia,Nk320,75722.16,2019-04-14
0031506,Nokia,Nk400,21892.64,2019-03-08
0031507,Apple,IpadMini,80338.94,2020-01-16
0031508,Apple,iphoneSE,20717.57,2019-08-10
0031509,Apple,Macbook512,73297.35,2019-08-22
0031510,Apple,iphon11,78299.85,2019-08-16
0031511,Nokia,Nk500,65455.33,2020-02-29
0031512,Nokia,Nk500,26487.58,2018-11-29
0031513,Samsung,galaxy12,89590.89,2019-08-25
0031514,Apple,IpadMini,70926.53,2018-05-26
0031515,Samsung,galaxy13,22055.59,2018-11-15
0031516,Nokia,Nk500,41589.25,2019-05-14
0031517,Nokia,Nk320,64985.9,2019-12-18
0031518,Samsung,watch340,20632.2,2018-12-04
0031519,Samsung,galaxy12,45074.29,2020-04-07
0031520,Nokia,Nk320,56582.83,2018-11-15
0031521,Samsung,watch320,50847.56,2018-12-29
0031522,Nokia,Nk320,13114.92,2019-03-05
0031523,Samsung,galaxy13,97319.97,2018-07-09
0031524,Apple,IpadMax,85923.15,2020-03-15
0031525,Apple,laptop256,49656.37,2019-02-11
0031526,Nokia,Nk320,45148.49,2019-04-23
0031527,Apple,iphoneSE,70475.06,2019-05-28
0031528,Nokia,Nk400,17866.64,2019-04-23
0031529,Samsung,galaxy12,32872.01,2019-07-24
0031530,Nokia,Nk400,60986.02,2019-07-10
0031531,Samsung,galaxy10,75639.7,2019-07-26
0031532,Apple,iphone12,2296.68,2019-11-17
0031533,Samsung,galaxy10,93534.62,2018-06-01
0031534,Samsung,galaxy10,94172.1,2020-02-24
0031535,Nokia,Nk400,96301.36,2018-05-16
0031536,Apple,iphon11,12832.38,2018-06-17
0031537,Apple,iphoneSE,61440.8,2018-07-27
0031538,Apple,IpadMax,88081.13,2020-02-11
0031539,Samsung,galaxy10,82686.05,2019-07-12
0031540,Samsung,galaxy10,49264.06,2019-11-15
0031541,Apple,IpadMax,12950.08,2019-07-06
0031542,Samsung,watch320,60003.08,2019-01-08
0031543,Samsung,galaxy10,55104.45,2018-12-17
0031544,Samsung,galaxy11,99771.4,2018-11-19
0031545,Apple,iphone13,39028.15,2018-08-26
0031546,Samsung,galaxy13,57256.62,2020-01-04
0031547,Apple,Macbook512,70674.26,2018-05-06
0031548,Nokia,Nk500,65725.27,2018-07-21
0031549,Samsung,galaxy10,52520.12,2019-09-16
0031550,Apple,iphone13,78891.14,2019-05-02
0031551,Samsung,galaxy11,5908.63,2019-01-12
0031552,Nokia,Nk500,622.38,2018-10-05
0031553,Samsung,galaxy11,10376.28,2019-04-07
0031554,Samsung,watch340,96608.9,2018-12-27
0031555,Apple,laptop256,39924.03,2019-07-11
0031556,Apple,iphone13,15496.99,2018-12-16
0031557,Nokia,Nk320,90309.77,2019-02-07
0031558,Samsung,galaxy12,9025.1,2019-10-19
0031559,Nokia,Nk400,79761.26,2019-05-25
0031560,Nokia,Nk500,32023.17,2019-01-16
0031561,Samsung,watch340,35522.35,2019-06-25
0031562,Apple,iphone12,31254.63,2018-10-07
0031563,Samsung,galaxy13,92686.47,2019-07-07
0031564,Samsung,watch340,24228.48,2019-05-09
0031565,Samsung,galaxy12,41717.58,2018-05-29
0031566,Nokia,Nk500,214.29,2018-12-15
0031567,Nokia,Nk320,89314.98,2019-04-14
0031568,Samsung,galaxy13,83441.61,2019-10-26
0031569,Nokia,Nk400,55260.25,2019-03-05
0031570,Nokia,Nk400,94268.72,2018-09-23
0031571,Nokia,Nk320,26696.08,2019-12-28
0031572,Samsung,watch320,59836.13,2018-05-08
0031573,Nokia,Nk320,86918.68,2018-07-17
0031574,Nokia,Nk400,12308.08,2019-05-24
0031575,Apple,IpadMini,52610.38,2019-08-21
0031576,Samsung,galaxy12,70407.06,2019-09-24
0031577,Apple,IpadMax,58097.07,2018-12-21
0031578,Apple,laptop256,82281.2,2019-11-12
0031579,Nokia,Nk320,56300.06,2019-08-24
0031580,Nokia,Nk500,30599.79,2020-02-13
0031581,Apple,Macbook512,95588.35,2018-07-12
0031582,Nokia,Nk320,59104.29,2019-07-26
0031583,Samsung,watch320,90628.27,2018-10-07
0031584,Samsung,galaxy10,40049.33,2019-11-24
0031585,Apple,IpadMax,73758.35,2018-12-22
0031586,Samsung,watch340,71975.36,2018-05-10
0031587,Nokia,Nk500,986.46,2018-12-27
0031588,Samsung,galaxy11,11497.04,2019-01-04
0031589,Nokia,Nk400,5333.7,2020-01-31
0031590,Apple,iphoneSE,95622.56,2019-01-24
0031591,Apple,iphoneSE,76643.28,2018-12-03
0031592,Nokia,Nk500,54587.94,2019-06-04
0031593,Samsung,galaxy11,92240.71,2019-06-12
0031594,Apple,iphone13,68060.42,2018-07-03
0031595,Apple,iphon11,50907.41,2019-08-11
0031596,Nokia,Nk500,95749.43,2019-06-16
0031597,Nokia,Nk500,49109.91,2019-09-03
0031598,Apple,IpadMini,62516.11,2018-08-25
0031599,Nokia,Nk320,83166.94,2020-03-29
0031600,Apple,iphoneSE,29662.16,2019-09-18
0031601,Nokia,Nk320,35126.65,2019-10-19
0031602,Samsung,watch340,74035.42,2019-01-10
0031603,Nokia,Nk320,66708.11,2019-08-12
0031604,Apple,iphone13,8548.81,2019-12-05
0031605,Samsung,galaxy10,41733.28,2020-02-09
0031606,Apple,iphone13,38166.73,2018-10-15
0031607,Apple,IpadMax,52739.19,2019-03-14
0031608,Apple,iphone12,46977.42,2019-03-28
0031609,Samsung,galaxy13,90765.2,2018-08-03
0031610,Samsung,galaxy11,42316.05,2020-04-29
0031611,Apple,iphon11,12509.81,2018-10-24
0031612,Nokia,Nk320,6264.0,2018-12-28
0031613,Apple,iphone13,48401.89,2019-03-21
0031614,Samsung,watch340,9846.71,2018-11-14
0031615,Apple,iphon11,61208.63,2020-01-29
0031616,Samsung,watch340,97843.16,2018-05-23
0031617,Apple,iphone12,52854.05,2020-03-03
0031618,Samsung,galaxy10,87917.73,2020-04-22
0031619,Apple,Macbook512,22215.14,2019-11-25
0031620,Nokia,Nk500,31544.59,2019-01-13
0031621,Nokia,Nk400,62073.65,2018-07-25
0031622,Apple,iphone13,58961.92,2019-09-21
0031623,Nokia,Nk320,76809.76,2018-10-01
0031624,Samsung,galaxy11,44503.43,2020-01-03
0031625,Apple,IpadMax,15704.94,2018-11-10
0031626,Apple,iphone13,97247.14,2019-10-11
0031627,Nokia,Nk320,69180.17,2020-03-07
0031628,Apple,IpadMax,18871.27,2019-12-12
0031629,Nokia,Nk500,26005.06,2019-01-07
0031630,Apple,laptop256,23965.46,2018-12-27
0031631,Apple,iphone13,28323.89,2018-09-19
0031632,Nokia,Nk400,59383.5,2019-03-06
0031633,Apple,Macbook512,18085.39,2019-05-07
0031634,Nokia,Nk500,43648.57,2019-03-10
0031635,Samsung,galaxy11,71757.64,2019-05-22
0031636,Nokia,Nk500,60465.29,2018-05-24
0031637,Nokia,Nk500,24936.37,2019-08-21
0031638,Apple,iphone12,56233.12,2019-11-30
0031639,Apple,iphone13,51088.7,2019-06-18
0031640,Apple,Macbook512,87262.04,2019-12-09
0031641,Samsung,watch340,46141.25,2020-01-11
0031642,Samsung,galaxy10,88107.92,2018-10-18
0031643,Nokia,Nk400,87651.41,2020-03-18
0031644,Nokia,Nk500,25600.31,2018-07-15
0031645,Samsung,galaxy13,13271.95,2018-07-08
0031646,Apple,iphon11,93070.56,2020-02-13
0031647,Samsung,galaxy13,65884.51,2019-08-12
0031648,Samsung,galaxy12,91740.34,2018-10-09
0031649,Apple,IpadMini,62826.44,2018-09-03
0031650,Apple,iphone13,62108.18,2019-11-28
0031651,Nokia,Nk320,65242.4,2019-04-18
0031652,Nokia,Nk400,97747.6,2019-02-20
0031653,Apple,laptop256,10633.47,2020-02-29
0031654,Samsung,galaxy13,6898.86,2020-02-21
0031655,Apple,Macbook512,16603.9,2019-07-14
0031656,Nokia,Nk400,38034.9,2019-09-12
0031657,Nokia,Nk400,8045.33,2019-05-17
0031658,Apple,iphon11,81324.47,2020-02-18
0031659,Samsung,galaxy11,19270.18,2019-08-20
0031660,Apple,iphone12,52537.09,2019-11-19
0031661,Nokia,Nk500,10243.37,2019-07-07
0031662,Samsung,galaxy11,71145.36,2018-12-21
0031663,Nokia,Nk320,2425.3,2020-03-03
0031664,Nokia,Nk400,23402.2,2018-06-07
0031665,Apple,laptop256,79307.1,2019-02-28
0031666,Nokia,Nk400,4936.67,2019-12-05
0031667,Apple,iphoneSE,70684.89,2019-06-03
0031668,Nokia,Nk500,26317.16,2018-09-13
0031669,Apple,iphoneSE,61929.0,2019-08-29
0031670,Nokia,Nk320,79959.68,2019-01-15
0031671,Nokia,Nk400,91898.29,2018-09-08
0031672,Samsung,galaxy11,33817.33,2020-02-09
0031673,Samsung,galaxy12,75432.44,2018-12-29
0031674,Apple,Macbook512,22426.62,2020-02-05
0031675,Apple,IpadMini,26363.66,2019-01-10
0031676,Nokia,Nk320,96539.94,2019-04-05
0031677,Samsung,watch320,11560.19,2019-02-19
0031678,Samsung,galaxy12,91769.87,2018-12-04
0031679,Nokia,Nk400,37740.29,2018-08-01
0031680,Samsung,galaxy13,21494.77,2020-02-21
0031681,Nokia,Nk400,56150.01,2019-10-16
0031682,Samsung,galaxy10,86172.28,2019-07-21
0031683,Samsung,watch340,55112.51,2019-02-01
0031684,Samsung,galaxy13,36160.37,2018-11-12
0031685,Nokia,Nk320,25635.92,2019-09-08
0031686,Samsung,watch340,75164.05,2018-06-25
0031687,Nokia,Nk400,70159.52,2020-03-20
0031688,Apple,IpadMax,92429.43,2020-01-15
0031689,Nokia,Nk320,57175.72,2018-05-12
0031690,Samsung,galaxy11,28178.2,2018-08-17
0031691,Apple,iphon11,32753.68,2018-08-18
0031692,Nokia,Nk400,67320.3,2020-02-26
0031693,Samsung,galaxy13,13919.48,2019-11-21
0031694,Nokia,Nk320,10872.83,2018-06-16
0031695,Apple,iphoneSE,76744.71,2019-05-19
0031696,Samsung,watch340,41175.31,2019-05-01
0031697,Apple,laptop256,77156.78,2018-07-01
0031698,Samsung,watch320,43880.4,2019-03-13
0031699,Samsung,galaxy13,97953.17,2018-08-23
0031700,Nokia,Nk500,67089.39,2019-04-12
0031701,Apple,IpadMax,27295.75,2020-01-06
0031702,Nokia,Nk400,19044.81,2018-08-29
0031703,Apple,Macbook512,21706.44,2019-11-22
0031704,Samsung,galaxy13,36238.14,2019-09-12
0031705,Samsung,watch340,23199.01,2018-10-09
0031706,Nokia,Nk320,33377.78,2019-03-12
0031707,Apple,laptop256,38172.47,2019-05-13
0031708,Nokia,Nk400,19578.2,2018-10-24
0031709,Apple,iphon11,87790.77,2019-10-08
0031710,Nokia,Nk320,60777.68,2018-10-18
0031711,Nokia,Nk500,90895.58,2018-08-30
0031712,Apple,laptop256,30359.78,2019-09-20
0031713,Apple,Macbook512,14270.63,2019-02-24
0031714,Nokia,Nk500,85681.65,2019-12-18
0031715,Nokia,Nk320,24500.58,2018-06-09
0031716,Nokia,Nk500,62528.87,2019-10-24
0031717,Samsung,watch340,71026.24,2018-05-10
0031718,Apple,Macbook512,78692.59,2019-12-20
0031719,Apple,laptop256,89402.35,2019-02-19
0031720,Samsung,galaxy12,18902.17,2018-07-04
0031721,Nokia,Nk500,98866.38,2019-03-22
0031722,Nokia,Nk400,94224.06,2020-04-27
0031723,Apple,iphone13,85931.36,2020-03-11
0031724,Samsung,watch340,93484.33,2018-09-13
0031725,Nokia,Nk320,62303.11,2020-02-04
0031726,Nokia,Nk400,15418.21,2019-05-25
0031727,Apple,iphone12,13038.19,2019-09-24
0031728,Nokia,Nk400,22527.89,2019-12-19
0031729,Nokia,Nk320,68922.49,2019-10-29
0031730,Samsung,galaxy10,13793.54,2018-10-25
0031731,Samsung,galaxy13,63299.49,2019-04-10
0031732,Samsung,watch340,43568.98,2019-10-22
0031733,Samsung,galaxy12,85897.83,2019-03-17
0031734,Samsung,watch340,13820.16,2019-12-08
0031735,Apple,iphone13,47918.9,2019-08-15
0031736,Nokia,Nk320,46071.92,2020-02-13
0031737,Apple,Macbook512,67265.08,2019-10-03
0031738,Nokia,Nk500,18369.99,2019-10-31
0031739,Nokia,Nk500,81389.14,2020-01-28
0031740,Samsung,galaxy11,145.53,2019-04-11
0031741,Samsung,galaxy13,20111.31,2019-03-22
0031742,Nokia,Nk320,56056.86,2019-05-13
0031743,Apple,iphoneSE,31173.84,2019-04-09
0031744,Nokia,Nk400,38224.77,2018-05-21
0031745,Samsung,galaxy10,80638.45,2019-06-21
0031746,Samsung,watch320,42980.89,2019-11-06
0031747,Nokia,Nk500,91699.08,2018-07-10
0031748,Apple,iphoneSE,13353.32,2019-01-08
0031749,Apple,laptop256,67825.91,2018-07-28
0031750,Nokia,Nk400,83890.32,2019-12-26
0031751,Samsung,galaxy10,8159.74,2018-07-21
0031752,Nokia,Nk500,96936.1,2020-02-13
0031753,Nokia,Nk320,22039.02,2019-11-10
0031754,Samsung,watch320,73892.41,2018-09-07
0031755,Nokia,Nk500,8741.42,2019-06-09
0031756,Apple,iphone12,80699.44,2020-02-17
0031757,Nokia,Nk500,94904.66,2019-11-12
0031758,Apple,Macbook512,11899.94,2018-07-04
0031759,Nokia,Nk500,18980.85,2020-02-08
0031760,Samsung,galaxy12,67576.67,2018-09-20
0031761,Samsung,galaxy12,3183.27,2019-11-26
0031762,Apple,iphone12,44824.21,2018-06-05
0031763,Nokia,Nk320,75886.75,2018-10-18
0031764,Apple,iphone13,42584.54,2018-09-17
0031765,Samsung,galaxy12,66223.11,2019-08-04
0031766,Apple,laptop256,3212.98,2019-09-12
0031767,Apple,iphon11,45688.15,2018-08-04
0031768,Nokia,Nk320,42745.09,2018-05-30
0031769,Samsung,galaxy13,52282.6,2018-12-27
0031770,Samsung,watch340,51991.18,2019-08-18
0031771,Nokia,Nk400,78228.65,2019-01-13
0031772,Nokia,Nk500,93121.23,2019-01-30
0031773,Apple,iphon11,52931.51,2018-06-16
0031774,Nokia,Nk320,34691.55,2019-08-31
